load,hours,bat,oil,throttle,gear,cvt_temp,lock,cvt,engine_temp,susp,user,slip,vel,lbrake,rpm,rbrake,ballast,
29,15,-1,418,0,87,46,53,71,2377,4,34,8,70,72,42,28,1,
29,15,-1,418,0,87,98,53,71,2377,4,34,8,70,72,42,28,0,
29,15,-1,645,0,87,98,53,31,954,4,34,8,70,13,42,28,0,
29,15,-1,645,0,87,77,53,31,954,4,34,8,70,13,42,28,0,
29,15,3,682,0,87,77,53,24,3464,4,34,8,70,47,42,28,0,
29,15,3,682,0,61,77,53,24,3464,4,34,8,70,47,32,28,0,
17,1,3,682,0,61,77,206,24,3464,76,648,10,61,47,32,43,0,
17,1,3,682,0,61,54,206,24,3464,76,648,10,61,47,32,43,1,
17,1,3,682,0,61,98,206,24,3464,76,648,10,61,47,32,43,0,
17,1,1,739,0,61,98,206,99,2548,76,648,10,61,48,32,43,0,
17,1,1,974,0,61,98,206,82,1575,76,648,10,61,20,32,43,0,
17,1,1,974,0,91,98,206,82,1575,76,648,10,61,20,14,43,0,
17,1,1,974,0,91,58,206,82,1575,76,648,10,61,20,14,43,1,
17,1,2,242,0,91,58,206,52,2166,76,648,10,61,32,14,43,1,
17,1,2,242,0,81,58,206,52,2166,76,648,10,61,32,45,43,1,
17,1,2,242,0,79,58,206,52,2166,76,648,10,61,32,48,43,1,
17,1,2,242,0,33,58,206,52,2166,76,648,10,61,32,38,43,1,
17,1,2,242,0,73,58,206,52,2166,76,648,10,61,32,44,43,1,
17,1,2,242,0,73,88,206,52,2166,76,648,10,61,32,44,43,1,
17,1,-1,679,0,73,88,206,90,3279,76,648,10,61,13,44,43,1,
17,1,1,88,0,73,88,206,83,2672,76,648,10,61,72,44,43,1,
17,1,1,88,0,73,96,206,83,2672,76,648,10,61,72,44,43,1,
17,1,2,244,0,73,96,206,18,101,76,648,10,61,50,44,43,1,
84,32,2,244,0,73,96,236,18,101,85,4,12,4,50,44,96,1,
87,14,2,244,1,73,96,1,18,101,95,238,12,70,50,44,50,1,
87,14,2,244,1,63,96,1,18,101,95,238,12,70,50,31,50,1,
87,14,2,244,1,93,96,1,18,101,95,238,12,70,50,18,50,1,
87,14,0,955,1,93,96,1,94,1537,95,238,12,70,36,18,50,1,
87,14,2,919,1,93,96,1,64,3038,95,238,12,70,64,18,50,1,
87,14,1,80,1,93,96,1,49,1982,95,238,12,70,49,18,50,1,
87,14,1,80,1,93,93,1,49,1982,95,238,12,70,49,18,50,0,
87,14,0,710,1,93,93,1,39,1477,95,238,12,70,68,18,50,0,
87,14,0,710,1,33,93,1,39,1477,95,238,12,70,68,4,50,0,
87,14,0,710,1,33,96,1,39,1477,95,238,12,70,68,4,50,1,
87,14,-1,321,1,33,96,1,3,2581,95,238,12,70,27,4,50,1,
87,14,-1,321,1,86,96,1,3,2581,95,238,12,70,27,43,50,1,
87,14,0,936,1,86,96,1,39,1927,95,238,12,70,86,43,50,1,
87,14,-1,231,1,86,96,1,86,3588,95,238,12,70,53,43,50,1,
87,14,-1,231,1,78,96,1,86,3588,95,238,12,70,53,39,50,1,
29,39,-1,231,1,78,96,75,86,3588,28,636,12,86,53,39,55,1,
72,9,-1,231,1,78,96,249,86,3588,3,656,18,37,53,39,30,1,
62,18,-1,231,0,78,96,36,86,3588,95,229,10,29,53,39,78,1,
77,82,-1,231,1,78,96,71,86,3588,52,453,3,74,53,39,98,1,
77,82,-1,231,1,78,66,71,86,3588,52,453,3,74,53,39,98,0,
77,82,-1,231,1,85,66,71,86,3588,52,453,3,74,53,5,98,0,
67,33,-1,231,1,85,66,122,86,3588,40,510,8,68,53,5,63,0,
67,33,-1,231,1,75,66,122,86,3588,40,510,8,68,53,22,63,0,
67,33,-1,231,1,75,58,122,86,3588,40,510,8,68,53,22,63,0,
67,33,-1,231,1,75,45,122,86,3588,40,510,8,68,53,22,63,0,
67,33,-1,231,1,75,19,122,86,3588,40,510,8,68,53,22,63,0,
67,33,-1,231,1,75,49,122,86,3588,40,510,8,68,53,22,63,0,
56,49,-1,231,1,75,49,89,86,3588,4,297,14,25,53,22,29,0,
56,49,-1,231,1,40,49,89,86,3588,4,297,14,25,53,12,29,0,
18,96,-1,231,1,40,49,193,86,3588,5,662,2,92,53,12,83,0,
18,96,2,265,1,40,49,193,21,3541,5,662,2,92,6,12,83,0,
36,79,2,265,0,40,49,60,21,3541,87,291,12,49,6,12,80,0,
32,57,2,265,1,40,49,254,21,3541,32,498,21,44,6,12,67,0,
32,57,2,265,1,40,38,254,21,3541,32,498,21,44,6,12,67,1,
32,57,2,265,1,40,66,254,21,3541,32,498,21,44,6,12,67,1,
37,19,2,265,0,40,66,142,21,3541,51,764,10,64,6,12,45,1,
37,19,0,626,0,40,66,142,56,1806,51,764,10,64,22,12,45,1,
37,19,0,626,0,40,69,142,56,1806,51,764,10,64,22,12,45,0,
37,19,0,626,0,71,69,142,56,1806,51,764,10,64,22,25,45,0,
37,19,1,829,0,71,69,142,54,2406,51,764,10,64,28,25,45,0,
37,19,3,907,0,71,69,142,13,3002,51,764,10,64,75,25,45,0,
37,19,3,907,0,45,69,142,13,3002,51,764,10,64,75,27,45,0,
96,77,3,907,1,45,69,34,13,3002,83,510,2,27,75,27,54,0,
96,77,1,271,1,45,69,34,73,2025,83,510,2,27,92,27,54,0,
96,77,1,271,1,45,82,34,73,2025,83,510,2,27,92,27,54,1,
96,77,1,271,1,38,82,34,73,2025,83,510,2,27,92,38,54,1,
96,77,1,271,1,22,82,34,73,2025,83,510,2,27,92,24,54,1,
96,77,3,966,1,22,82,34,70,1207,83,510,2,27,33,24,54,1,
96,77,3,966,1,32,82,34,70,1207,83,510,2,27,33,12,54,1,
96,77,3,966,1,32,15,34,70,1207,83,510,2,27,33,12,54,0,
96,77,3,966,1,40,15,34,70,1207,83,510,2,27,33,28,54,0,
96,77,3,966,1,72,15,34,70,1207,83,510,2,27,33,3,54,0,
60,36,3,966,0,72,15,42,70,1207,21,703,12,51,33,3,65,0,
